locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEJOCHOB_00367	CDS	396				hypothetical protein
LEJOCHOB_00368	CDS	585	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
LEJOCHOB_00369	CDS	1230				hypothetical protein
LEJOCHOB_00370	CDS	1044	recA			Protein RecA
LEJOCHOB_00371	CDS	1560	rny	3.1.-.-	COG1418	Ribonuclease Y
LEJOCHOB_00372	CDS	219				hypothetical protein
LEJOCHOB_00373	CDS	381	cadC			Cadmium resistance transcriptional regulatory protein CadC
LEJOCHOB_00374	CDS	2175	cadA_1	7.2.2.21		Cadmium-transporting ATPase
LEJOCHOB_00375	CDS	795	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
LEJOCHOB_00376	CDS	1761	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LEJOCHOB_00377	CDS	867				hypothetical protein
LEJOCHOB_00378	CDS	300				hypothetical protein
LEJOCHOB_00379	CDS	1551	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LEJOCHOB_00380	CDS	378	ymcA		COG4550	putative protein YmcA
LEJOCHOB_00381	CDS	510				hypothetical protein
LEJOCHOB_00382	CDS	2598	mutS		COG0249	DNA mismatch repair protein MutS
LEJOCHOB_00383	CDS	1941	mutL			DNA mismatch repair protein MutL
LEJOCHOB_00384	CDS	534	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
LEJOCHOB_00385	CDS	1029	mccF			Microcin C7 self-immunity protein MccF
LEJOCHOB_00386	CDS	816	glpF		COG0580	Glycerol uptake facilitator protein
LEJOCHOB_00387	CDS	1503	glpK	2.7.1.30		Glycerol kinase
LEJOCHOB_00388	CDS	1671	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
LEJOCHOB_00389	CDS	90				hypothetical protein
LEJOCHOB_00390	CDS	207	hfq		COG1923	RNA-binding protein Hfq
LEJOCHOB_00391	CDS	957	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LEJOCHOB_00392	CDS	954		3.1.1.23	COG2267	Monoacylglycerol lipase
LEJOCHOB_00393	CDS	474	bsaA			Glutathione peroxidase BsaA
LEJOCHOB_00394	CDS	1233	hflX		COG2262	GTPase HflX
LEJOCHOB_00395	CDS	1248				hypothetical protein
LEJOCHOB_00396	CDS	369	glnR		COG0789	HTH-type transcriptional regulator GlnR
LEJOCHOB_00397	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
LEJOCHOB_00398	CDS	627				hypothetical protein
LEJOCHOB_00399	CDS	180				hypothetical protein
LEJOCHOB_00400	CDS	309				hypothetical protein
LEJOCHOB_00401	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
LEJOCHOB_00402	CDS	2286	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
LEJOCHOB_00403	CDS	2280	secDF		COG0341	Protein translocase subunit SecDF
LEJOCHOB_00404	CDS	264	yajC		COG1862	Sec translocon accessory complex subunit YajC
LEJOCHOB_00405	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
LEJOCHOB_00406	CDS	1026	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LEJOCHOB_00407	CDS	999	ruvB	3.6.4.-		Holliday junction branch migration complex subunit RuvB
LEJOCHOB_00408	CDS	600	ruvA			Holliday junction branch migration complex subunit RuvA
LEJOCHOB_00409	CDS	444				hypothetical protein
LEJOCHOB_00410	CDS	1293	obg	3.6.5.-		GTPase Obg
LEJOCHOB_00411	CDS	285	rpmA		COG0211	Large ribosomal subunit protein bL27
LEJOCHOB_00412	CDS	321	prp	3.4.22.-	COG2868	Ribosomal processing cysteine protease Prp
LEJOCHOB_00413	CDS	309	rplU		COG0261	Large ribosomal subunit protein bL21
LEJOCHOB_00414	CDS	516				hypothetical protein
LEJOCHOB_00415	CDS	837	mreC		COG1792	Cell shape-determining protein MreC
LEJOCHOB_00416	CDS	141				hypothetical protein
LEJOCHOB_00417	CDS	477				hypothetical protein
LEJOCHOB_00418	CDS	156				hypothetical protein
LEJOCHOB_00419	CDS	684				hypothetical protein
LEJOCHOB_00420	CDS	681	comC		COG1989	Prepilin leader peptidase/N-methyltransferase
LEJOCHOB_00421	CDS	1269	fpgS	6.3.2.17		Folylpolyglutamate synthase
LEJOCHOB_00422	CDS	2631	valS	6.1.1.9		Valine--tRNA ligase
LEJOCHOB_00423	CDS	549	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
LEJOCHOB_00424	CDS	1083				hypothetical protein
LEJOCHOB_00425	CDS	1287	hemL1	5.4.3.8		Glutamate-1-semialdehyde 2,1-aminomutase 1
LEJOCHOB_00426	CDS	978	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
LEJOCHOB_00427	CDS	678				hypothetical protein
LEJOCHOB_00428	CDS	930	hemC	2.5.1.61		Porphobilinogen deaminase
LEJOCHOB_00429	CDS	837				hypothetical protein
LEJOCHOB_00430	CDS	1341	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
LEJOCHOB_00431	CDS	597	engB		COG0218	putative GTP-binding protein EngB
LEJOCHOB_00432	CDS	1263	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
LEJOCHOB_00433	CDS	1317	tig	5.2.1.8		Trigger factor
LEJOCHOB_00434	CDS	924				hypothetical protein
LEJOCHOB_00435	CDS	612	ymaB		COG4112	Protein YmaB
LEJOCHOB_00436	CDS	357	rplT		COG0292	Large ribosomal subunit protein bL20
LEJOCHOB_00437	CDS	201	rpmI		COG0291	Large ribosomal subunit protein bL35
LEJOCHOB_00438	CDS	534	infC			Translation initiation factor IF-3
LEJOCHOB_00439	CDS	138				hypothetical protein
LEJOCHOB_00440	CDS	1509	lysP_1		COG0833	Lysine-specific permease LysP
LEJOCHOB_00441	CDS	1938	thrS	6.1.1.3		Threonine--tRNA ligase
LEJOCHOB_00442	CDS	924	dnaI	3.6.4.-	COG1484	Replicative helicase loader DnaI
LEJOCHOB_00443	CDS	1374	dnaB_1		COG3611	Replicative helicase loading/DNA remodeling protein DnaB
LEJOCHOB_00444	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
LEJOCHOB_00445	CDS	1017	gapA2	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase 2
LEJOCHOB_00446	CDS	624	coaE	2.7.1.24		Dephospho-CoA kinase
LEJOCHOB_00447	CDS	873	mutM	3.2.2.23		Formamidopyrimidine-DNA glycosylase
LEJOCHOB_00448	CDS	2628	polA	2.7.7.7		DNA polymerase I
LEJOCHOB_00449	CDS	1701	phoR	2.7.13.3	COG5002	Alkaline phosphatase synthesis sensor protein PhoR
LEJOCHOB_00450	CDS	705	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LEJOCHOB_00451	CDS	1263	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
LEJOCHOB_00452	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
LEJOCHOB_00453	CDS	1761	pyk	2.7.1.40		Pyruvate kinase
LEJOCHOB_00454	CDS	969	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
LEJOCHOB_00455	CDS	945	accA	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LEJOCHOB_00456	CDS	861	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
LEJOCHOB_00457	CDS	1233	ytsJ	1.1.1.40	COG0281	Bifunctional malic/malolactic enzyme
LEJOCHOB_00458	CDS	3192	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
LEJOCHOB_00459	CDS	933	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
LEJOCHOB_00460	CDS	1296				hypothetical protein
LEJOCHOB_00461	CDS	414				hypothetical protein
LEJOCHOB_00462	CDS	690				hypothetical protein
LEJOCHOB_00463	CDS	1056		3.4.-.-		putative peptidase
LEJOCHOB_00464	CDS	636	cutC		COG3142	PF03932 family protein CutC
LEJOCHOB_00465	CDS	1122	ald2	1.4.1.1		Alanine dehydrogenase 2
LEJOCHOB_00466	CDS	504				Putative universal stress protein
LEJOCHOB_00467	CDS	1203	ackA	2.7.2.1		Acetate kinase
LEJOCHOB_00468	CDS	948				hypothetical protein
LEJOCHOB_00469	CDS	495	tpx	1.11.1.24		Thiol peroxidase
LEJOCHOB_00470	CDS	585				hypothetical protein
LEJOCHOB_00471	CDS	993	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
LEJOCHOB_00472	CDS	774	yfcA		COG0730	putative membrane transporter protein YfcA
LEJOCHOB_00473	CDS	1221	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
LEJOCHOB_00474	CDS	1137	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
LEJOCHOB_00475	CDS	1701	ezrA			Septation ring formation regulator EzrA
LEJOCHOB_00476	CDS	456	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
LEJOCHOB_00477	CDS	603	rpsD		COG0522	Small ribosomal subunit protein uS4
LEJOCHOB_00478	CDS	252				hypothetical protein
LEJOCHOB_00479	CDS	873	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
LEJOCHOB_00480	CDS	1191		6.3.2.-	COG1181	L-aspartate--L-methionine ligase
LEJOCHOB_00481	CDS	672				hypothetical protein
LEJOCHOB_00482	CDS	798	coaW	2.7.1.33	COG5146	Type II pantothenate kinase
LEJOCHOB_00483	CDS	90				hypothetical protein
LEJOCHOB_00484	CDS	1593	ectT			Ectoine/hydroxyectoine transporter
LEJOCHOB_00485	CDS	864				hypothetical protein
LEJOCHOB_00486	CDS	543	rpoE		COG3343	putative DNA-directed RNA polymerase subunit delta
LEJOCHOB_00487	CDS	1614	pyrG	6.3.4.2		CTP synthase
LEJOCHOB_00488	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
LEJOCHOB_00489	CDS	162				hypothetical protein
LEJOCHOB_00490	CDS	525				hypothetical protein
LEJOCHOB_00491	CDS	873	fba	4.1.2.13		Fructose-bisphosphate aldolase
LEJOCHOB_00492	CDS	1266	murA2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
LEJOCHOB_00493	CDS	330	yodB		COG1733	HTH-type transcriptional regulator YodB
LEJOCHOB_00494	CDS	1434		1.2.1.3		Putative aldehyde dehydrogenase
LEJOCHOB_00495	CDS	1314	rho	3.6.4.-	COG1158	Transcription termination factor Rho
LEJOCHOB_00496	CDS	255	rpmE2		COG0254	Large ribosomal subunit protein bL31B
LEJOCHOB_00497	CDS	603	tdk	2.7.1.21		Thymidine kinase
LEJOCHOB_00498	CDS	1077	prfA		COG0216	Peptide chain release factor 1
LEJOCHOB_00499	CDS	843	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LEJOCHOB_00500	CDS	1053	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
LEJOCHOB_00501	CDS	426	ptpB	3.1.3.48		Low molecular weight protein-tyrosine-phosphatase PtpB
LEJOCHOB_00502	CDS	528				hypothetical protein
LEJOCHOB_00503	CDS	1239	glyA	2.1.2.1		Serine hydroxymethyltransferase
LEJOCHOB_00504	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
LEJOCHOB_00505	CDS	1140	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
LEJOCHOB_00506	CDS	357				hypothetical protein
LEJOCHOB_00507	CDS	723	atpB			ATP synthase subunit a
LEJOCHOB_00508	CDS	213	atpE			ATP synthase subunit c
LEJOCHOB_00509	CDS	519	atpF			ATP synthase subunit b
LEJOCHOB_00510	CDS	540	atpH			ATP synthase subunit delta
LEJOCHOB_00511	CDS	1512	atpA	7.1.2.2		ATP synthase subunit alpha
LEJOCHOB_00512	CDS	867	atpG			ATP synthase gamma chain
LEJOCHOB_00513	CDS	1413	atpD	7.1.2.2		ATP synthase subunit beta
LEJOCHOB_00514	CDS	405	atpC			ATP synthase epsilon chain
LEJOCHOB_00515	CDS	231				hypothetical protein
LEJOCHOB_00516	CDS	1266	murA1	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
LEJOCHOB_00517	CDS	444	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
LEJOCHOB_00518	CDS	435				hypothetical protein
LEJOCHOB_00519	CDS	357				hypothetical protein
LEJOCHOB_00520	CDS	684	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
LEJOCHOB_00521	CDS	810	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LEJOCHOB_00522	CDS	804	thiM	2.7.1.50		Hydroxyethylthiazole kinase
LEJOCHOB_00523	CDS	639	thiE	2.5.1.3		Thiamine-phosphate synthase
LEJOCHOB_00524	CDS	867	yidC			Membrane protein insertase YidC
LEJOCHOB_00525	CDS	657	yedJ		COG1418	putative protein YedJ
LEJOCHOB_00526	CDS	1491	cls_1	2.7.8.-		Cardiolipin synthase
LEJOCHOB_00527	CDS	288	ricR		COG1937	Copper-sensing transcriptional repressor RicR
LEJOCHOB_00528	CDS	222				hypothetical protein
LEJOCHOB_00529	CDS	207	copZ_1		COG2608	Copper chaperone CopZ
LEJOCHOB_00530	CDS	2181	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
LEJOCHOB_00531	CDS	729				hypothetical protein
LEJOCHOB_00532	CDS	1209	rodA	2.4.99.28	COG0772	Peptidoglycan glycosyltransferase RodA
LEJOCHOB_00533	CDS	1071	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
LEJOCHOB_00534	CDS	1365	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LEJOCHOB_00535	CDS	1488	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
LEJOCHOB_00536	CDS	474				hypothetical protein
LEJOCHOB_00537	CDS	1530				hypothetical protein
LEJOCHOB_00538	CDS	519				hypothetical protein
LEJOCHOB_00539	CDS	351	acpS	2.7.8.7		Holo-[acyl-carrier-protein] synthase
LEJOCHOB_00540	CDS	1149	alr1_1	5.1.1.1		Alanine racemase 1
LEJOCHOB_00541	CDS	171	mazE			Antitoxin MazE
LEJOCHOB_00542	CDS	354	mazF	3.1.-.-	COG2337	Endoribonuclease MazF
LEJOCHOB_00543	CDS	1005	rsbU	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
LEJOCHOB_00544	CDS	327	rsbV			Anti-sigma-B factor antagonist
LEJOCHOB_00545	CDS	480	rsbW	2.7.11.1		Serine-protein kinase RsbW
LEJOCHOB_00546	CDS	771	sigB		COG1191	RNA polymerase sigma-B factor
LEJOCHOB_00547	CDS	2151	yhgF		COG2183	Protein YhgF
LEJOCHOB_00548	CDS	453				hypothetical protein
LEJOCHOB_00549	tRNA	83				tRNA-Leu(gag)
LEJOCHOB_00550	tRNA	74				tRNA-Gly(tcc)
LEJOCHOB_00551	CDS	633				IS3 family transposase ISHahy5
LEJOCHOB_00552	CDS	186				hypothetical protein
LEJOCHOB_00553	CDS	747	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
LEJOCHOB_00554	CDS	1293	yihN		COG2271	Inner membrane protein YihN
LEJOCHOB_00555	CDS	243				hypothetical protein
LEJOCHOB_00556	CDS	741	pynA	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase PynA
LEJOCHOB_00557	CDS	642				hypothetical protein
LEJOCHOB_00558	CDS	141				hypothetical protein
LEJOCHOB_00559	CDS	96				hypothetical protein
LEJOCHOB_00560	CDS	198				hypothetical protein
LEJOCHOB_00561	CDS	507	nucH	3.1.31.1		Thermonuclease
LEJOCHOB_00562	CDS	870				hypothetical protein
LEJOCHOB_00563	CDS	363				hypothetical protein
LEJOCHOB_00564	CDS	588				hypothetical protein
LEJOCHOB_00565	CDS	1353	yclM	2.7.2.4	COG0527	Aspartokinase 3
LEJOCHOB_00566	CDS	1284				hypothetical protein
LEJOCHOB_00567	CDS	1065	thrC	4.2.3.1	COG0498	Threonine synthase
LEJOCHOB_00568	CDS	921	thrB	2.7.1.39	COG0083	Homoserine kinase
LEJOCHOB_00569	CDS	804		3.1.3.-		Putative phosphatase
LEJOCHOB_00570	CDS	315				hypothetical protein
LEJOCHOB_00571	CDS	1452	lysP_2		COG0833	Lysine-specific permease LysP
LEJOCHOB_00572	CDS	150	rpmG1		COG0267	Large ribosomal subunit protein bL33A
LEJOCHOB_00573	CDS	270	rpsN		COG0199	Small ribosomal subunit protein uS14A
LEJOCHOB_00574	CDS	978	guaC	1.7.1.7		GMP reductase
LEJOCHOB_00575	CDS	810				hypothetical protein
LEJOCHOB_00576	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
LEJOCHOB_00577	CDS	234				hypothetical protein
LEJOCHOB_00578	CDS	237				hypothetical protein
LEJOCHOB_00579	CDS	1986	tkt	2.2.1.1		Transketolase
LEJOCHOB_00580	CDS	240				hypothetical protein
LEJOCHOB_00581	CDS	468				hypothetical protein
LEJOCHOB_00582	CDS	1122	sbcD			Nuclease SbcCD subunit D
LEJOCHOB_00583	CDS	3033	sbcC			Nuclease SbcCD subunit C
LEJOCHOB_00584	CDS	360	mscL		COG1970	Large-conductance mechanosensitive channel
LEJOCHOB_00585	CDS	1635	opuD_1		COG1292	Glycine betaine transporter OpuD
LEJOCHOB_00586	CDS	2706	acnA	4.2.1.3		Aconitate hydratase A
LEJOCHOB_00587	CDS	465				hypothetical protein
LEJOCHOB_00588	CDS	306				putative protein
LEJOCHOB_00589	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
LEJOCHOB_00590	CDS	1998	parE			DNA topoisomerase IV subunit B ParE
LEJOCHOB_00591	CDS	2412	grlA			DNA topoisomerase GrlA
LEJOCHOB_00592	CDS	1464	alsT		COG1115	Amino-acid carrier protein AlsT
LEJOCHOB_00593	CDS	852	glcT		COG3711	GlcA/glcB genes antiterminator
LEJOCHOB_00594	CDS	2040	ptsG_1	2.7.1.199		PTS system glucose-specific EIICBA component
LEJOCHOB_00595	CDS	1203				hypothetical protein
LEJOCHOB_00596	CDS	2520	mprF			bifunctional lysylphosphatidylglycerol flippase/synthetase MprF
LEJOCHOB_00597	CDS	519	msrA1	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 1
LEJOCHOB_00598	CDS	972	msrR		COG1316	Regulatory protein MsrR
LEJOCHOB_00599	CDS	186		5.3.2.-		putative tautomerase.1
LEJOCHOB_00600	CDS	408				hypothetical protein
LEJOCHOB_00601	CDS	1263	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
LEJOCHOB_00602	CDS	1092				hypothetical protein
LEJOCHOB_00603	CDS	1035	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
LEJOCHOB_00604	CDS	1266	femA_1	2.3.2.17	COG2348	Aminoacyltransferase FemA
LEJOCHOB_00605	CDS	1260	femB	2.3.2.18	COG2348	Aminoacyltransferase FemB
LEJOCHOB_00606	CDS	324				hypothetical protein
LEJOCHOB_00607	CDS	1800	pepF_1	3.4.24.-	COG1164	Oligopeptidase PepF
LEJOCHOB_00608	CDS	177	rpsU		COG0828	Small ribosomal subunit protein bS21
LEJOCHOB_00609	CDS	1350	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LEJOCHOB_00610	CDS	753	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
LEJOCHOB_00611	CDS	933	prmA	2.1.1.-		Ribosomal protein L11 methyltransferase
LEJOCHOB_00612	CDS	1134	dnaJ			Chaperone protein DnaJ
LEJOCHOB_00613	CDS	1833	dnaK			Chaperone protein DnaK
LEJOCHOB_00614	CDS	642				hypothetical protein
LEJOCHOB_00615	CDS	990	hrcA			Heat-inducible transcription repressor HrcA
LEJOCHOB_00616	CDS	1122	hemW		COG0635	Heme chaperone HemW
LEJOCHOB_00617	CDS	1824	lepA	3.6.5.-		Elongation factor 4
LEJOCHOB_00618	CDS	249	rpsT		COG0268	Small ribosomal subunit protein bS20
LEJOCHOB_00619	CDS	975	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
LEJOCHOB_00620	CDS	2229	comEC		COG0658	ComE operon protein 3
LEJOCHOB_00621	CDS	459				hypothetical protein
LEJOCHOB_00622	CDS	669	comEA		COG1555	ComE operon protein 1
LEJOCHOB_00623	CDS	723				hypothetical protein
LEJOCHOB_00624	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
LEJOCHOB_00625	CDS	585	yqeK	3.6.1.41	COG1713	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
LEJOCHOB_00626	CDS	582	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
LEJOCHOB_00627	CDS	294			COG1534	RNA-binding protein
LEJOCHOB_00628	CDS	813	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LEJOCHOB_00629	CDS	1101	yqeH		COG1161	putative protein YqeH
LEJOCHOB_00630	CDS	528				hypothetical protein
LEJOCHOB_00631	CDS	687	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
LEJOCHOB_00632	CDS	1239				hypothetical protein
LEJOCHOB_00633	CDS	759	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
LEJOCHOB_00634	CDS	1371	accC	6.3.4.14		Biotin carboxylase
LEJOCHOB_00635	CDS	447	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LEJOCHOB_00636	CDS	1026	pxpC_1	3.5.2.9	COG1984	5-oxoprolinase subunit C
LEJOCHOB_00637	CDS	735	pxpB_1	3.5.2.9	COG2049	5-oxoprolinase subunit B
LEJOCHOB_00638	CDS	477	greA			Transcription elongation factor GreA
LEJOCHOB_00639	CDS	624	udk	2.7.1.48		Uridine kinase
LEJOCHOB_00640	CDS	1266	trhP_1	3.4.-.-	COG0826	tRNA hydroxylation protein P
LEJOCHOB_00641	CDS	930	trhP_2	3.4.-.-	COG0826	tRNA hydroxylation protein P
LEJOCHOB_00642	CDS	645	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
LEJOCHOB_00643	CDS	321				hypothetical protein
LEJOCHOB_00644	CDS	429	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
LEJOCHOB_00645	CDS	273				hypothetical protein
LEJOCHOB_00646	CDS	2631	alaS	6.1.1.7		Alanine--tRNA ligase
LEJOCHOB_00647	CDS	2400	recD2	5.6.2.3	COG0507	ATP-dependent RecD2 DNA helicase
LEJOCHOB_00648	CDS	675	yrrB		COG0457	TPR repeat-containing protein YrrB
LEJOCHOB_00649	CDS	1113	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LEJOCHOB_00650	CDS	1149	iscS_2	2.8.1.7		Cysteine desulfurase IscS
LEJOCHOB_00651	CDS	1014				hypothetical protein
LEJOCHOB_00652	CDS	186				hypothetical protein
LEJOCHOB_00653	CDS	831	dkgB	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
LEJOCHOB_00654	CDS	420	cymR		COG1959	HTH-type transcriptional regulator CymR
LEJOCHOB_00655	CDS	1272	rarA	3.6.4.-	COG2256	Replication-associated recombination protein A
LEJOCHOB_00656	CDS	768	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
LEJOCHOB_00657	CDS	1767	aspS	6.1.1.12		Aspartate--tRNA ligase
LEJOCHOB_00658	CDS	1272	hisS	6.1.1.21		Histidine--tRNA ligase
LEJOCHOB_00659	CDS	876	lytH	3.5.1.-	COG0860	putative cell wall amidase LytH
LEJOCHOB_00660	CDS	453	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
LEJOCHOB_00661	CDS	2190	relA	2.7.6.5		GTP pyrophosphokinase
LEJOCHOB_00662	CDS	318				hypothetical protein
LEJOCHOB_00663	CDS	834	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
LEJOCHOB_00664	CDS	654	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LEJOCHOB_00665	CDS	792	ccrZ	2.7.1.15	COG0510	Cell cycle regulator CcrZ
LEJOCHOB_00666	CDS	849	dat	2.6.1.21		D-alanine aminotransferase
LEJOCHOB_00667	CDS	1410		3.4.13.-		Putative dipeptidase
LEJOCHOB_00668	CDS	399				hypothetical protein
LEJOCHOB_00669	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
LEJOCHOB_00670	CDS	1635	murJ_1		COG2244	Lipid II flippase MurJ
LEJOCHOB_00671	CDS	1257	aao(So)	1.-.-.-		Aminoacetone oxidase
LEJOCHOB_00672	CDS	312		2.8.1.-	COG0607	Sulfurtransferase
LEJOCHOB_00673	CDS	2433	leuS	6.1.1.4		Leucine--tRNA ligase
LEJOCHOB_00674	CDS	1182	norA_1			Quinolone resistance protein NorA
LEJOCHOB_00675	CDS	954				hypothetical protein
LEJOCHOB_00676	CDS	564	mnmM	2.1.1.61	COG0275	tRNA (mnm(5)s(2)U34)-methyltransferase
LEJOCHOB_00677	CDS	411	rot			HTH-type transcriptional regulator rot
LEJOCHOB_00678	CDS	951	ldh1	1.1.1.27		L-lactate dehydrogenase 1
LEJOCHOB_00679	CDS	825	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
LEJOCHOB_00680	CDS	333				hypothetical protein
LEJOCHOB_00681	CDS	105				hypothetical protein
LEJOCHOB_00682	CDS	987	fadM	1.5.5.2		Proline dehydrogenase 1
LEJOCHOB_00683	CDS	468	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
LEJOCHOB_00684	CDS	1182	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
LEJOCHOB_00685	CDS	630	ribE	2.5.1.9	COG0307	Riboflavin synthase
LEJOCHOB_00686	CDS	1047	ribD		COG0117	Riboflavin biosynthesis protein RibD
LEJOCHOB_00687	CDS	1569				hypothetical protein
LEJOCHOB_00688	CDS	864	atl_1			Bifunctional autolysin
LEJOCHOB_00689	CDS	225				hypothetical protein
LEJOCHOB_00690	CDS	555				hypothetical protein
LEJOCHOB_00691	CDS	432				hypothetical protein
LEJOCHOB_00692	CDS	450				hypothetical protein
LEJOCHOB_00693	CDS	711	tal	2.2.1.2	COG0176	Transaldolase
LEJOCHOB_00694	CDS	303				hypothetical protein
LEJOCHOB_00695	CDS	237				hypothetical protein
LEJOCHOB_00696	CDS	348	fluC2		COG0239	Fluoride-specific ion channel FluC 2
LEJOCHOB_00697	CDS	837	yvgN	1.1.1.-	COG0656	Glyoxal reductase
LEJOCHOB_00698	CDS	912				hypothetical protein
LEJOCHOB_00699	CDS	1200	metK	2.5.1.6		S-adenosylmethionine synthase
LEJOCHOB_00700	CDS	1581	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
LEJOCHOB_00701	CDS	777				hypothetical protein
LEJOCHOB_00702	CDS	471	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
LEJOCHOB_00703	CDS	252			COG0759	Putative membrane protein insertion efficiency factor
LEJOCHOB_00704	CDS	987	menC	4.2.1.113		o-succinylbenzoate synthase
LEJOCHOB_00705	CDS	1404	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
LEJOCHOB_00706	CDS	1635				hypothetical protein
