qseqid	sseqid	pident	qcovs	qlen	slen	length	nident	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Vc	5	88.808	60	47212	131229	411	365	44	2	11926	12335	53841	53432	3.55e-141	503
Vc	5	89.189	60	47212	131229	370	330	40	0	11886	12255	53761	53392	6.02e-129	462
Vc	5	89.189	60	47212	131229	370	330	40	0	11966	12335	53841	53472	6.02e-129	462
Vc	5	89.790	60	47212	131229	333	299	26	7	11886	12214	53721	53393	3.67e-116	420
Vc	5	89.790	60	47212	131229	333	299	26	7	12006	12334	53841	53513	3.67e-116	420
Vc	5	88.316	60	47212	131229	291	257	34	0	11886	12176	53681	53391	4.89e-95	350
Vc	5	88.316	60	47212	131229	291	257	34	0	12046	12336	53841	53551	4.89e-95	350
Vc	15	98.752	7	47212	51418	801	791	7	2	32157	32954	41065	41865	0.0	1421
Vc	15	99.115	7	47212	51418	791	784	6	1	26919	27708	41075	41865	0.0	1421
Vc	15	98.987	7	47212	51418	790	782	8	0	10471	11260	41075	41864	0.0	1415
Vc	15	96.371	7	47212	51418	744	717	27	0	16045	16788	41877	41134	0.0	1225
Vc	4	84.058	2	47212	192458	897	754	125	14	31247	32131	1493	2383	0.0	848
X	5	99.488	19	51483	131229	4100	4079	15	5	5835	9931	49745	53841	0.0	7450
X	5	98.930	19	51483	131229	1869	1849	18	2	9603	11470	53393	55260	0.0	3339
X	5	99.748	19	51483	131229	794	792	2	0	5044	5837	54466	55259	0.0	1456
X	5	79.057	19	51483	131229	1972	1559	399	11	47245	49209	13722	11758	0.0	1341
X	5	94.625	19	51483	131229	800	757	40	3	10673	11470	49673	48875	0.0	1236
X	5	96.995	19	51483	131229	732	710	22	0	5044	5775	49670	48939	0.0	1230
X	5	80.938	19	51483	131229	1343	1087	231	20	14657	15986	55352	56682	0.0	1038
X	5	87.528	19	51483	131229	898	786	103	7	14350	15240	38454	39349	0.0	1029
X	5	88.692	19	51483	131229	451	400	49	2	9562	10011	53392	53841	4.90e-155	549
X	5	88.027	19	51483	131229	451	397	52	2	9522	9971	53392	53841	4.93e-150	532
X	5	88.350	19	51483	131229	412	364	46	2	9641	10051	53391	53801	2.33e-138	494
X	5	87.348	19	51483	131229	411	359	50	2	9482	9891	53432	53841	3.92e-131	470
X	5	89.459	19	51483	131229	370	331	39	0	9682	10051	53392	53761	1.41e-130	468
X	5	88.172	19	51483	131229	372	328	40	3	9482	9851	53472	53841	3.08e-122	440
X	5	90.149	19	51483	131229	335	302	25	7	9721	10051	53391	53721	6.66e-119	429
X	5	89.157	19	51483	131229	332	296	30	6	9483	9811	53513	53841	8.67e-113	409
X	5	88.316	19	51483	131229	291	257	34	0	9481	9771	53551	53841	5.33e-95	350
X	5	88.235	19	51483	131229	289	255	34	0	9763	10051	53393	53681	6.90e-94	346
X	15	99.241	3	51483	51418	790	784	6	0	10677	11466	41864	41075	0.0	1426
X	15	99.241	3	51483	51418	790	784	6	0	5045	5834	41864	41075	0.0	1426
XI	5	86.184	5	29419	131229	1339	1154	179	6	8086	9421	55347	56682	0.0	1443
XI	2	77.676	7	29419	277211	2065	1604	442	19	27302	29356	107061	105006	0.0	1242
XII	5	98.288	22	49939	131229	4966	4881	80	5	36771	41733	53841	48878	0.0	8695
XII	5	99.304	22	49939	131229	1867	1854	12	1	35314	37180	55257	53392	0.0	3374
XII	5	84.244	22	49939	131229	2856	2406	402	46	31411	34244	41276	38447	0.0	2737
XII	5	94.352	22	49939	131229	1080	1019	54	4	48759	49835	28040	26965	0.0	1650
XII	5	99.118	22	49939	131229	794	787	7	0	40939	41732	54463	55256	0.0	1428
XII	5	97.525	22	49939	131229	808	788	17	3	43534	44340	54467	55272	0.0	1378
XII	5	95.076	22	49939	131229	792	753	36	3	43534	44323	49669	48879	0.0	1243
XII	5	93.958	22	49939	131229	811	762	43	6	35300	36108	48867	49673	0.0	1221
XII	5	89.756	22	49939	131229	410	368	42	0	36811	37220	53841	53432	8.01e-148	525
XII	5	88.808	22	49939	131229	411	365	44	2	36731	37140	53801	53392	3.75e-141	503
XII	5	89.572	22	49939	131229	374	335	31	7	36851	37220	53841	53472	1.37e-130	468
XII	5	89.189	22	49939	131229	370	330	40	0	36731	37100	53761	53392	6.37e-129	462
XII	5	89.790	22	49939	131229	333	299	26	7	36731	37059	53721	53393	3.89e-116	420
XII	5	88.146	22	49939	131229	329	290	39	0	36891	37219	53841	53513	8.47e-108	392
XII	5	88.316	22	49939	131229	291	257	34	0	36731	37021	53681	53391	5.17e-95	350
XII	2	81.943	4	49939	277211	1966	1611	324	25	8088	10040	77966	76019	0.0	1635
XII	15	98.519	5	49939	51418	810	798	11	1	40930	41738	41877	41068	0.0	1428
XII	15	98.106	5	49939	51418	792	777	15	0	43533	44324	41865	41074	0.0	1380
XII	15	98.101	5	49939	51418	790	775	15	0	35315	36104	41075	41864	0.0	1376
XIII	5	99.487	38	32817	131229	4093	4072	19	2	24250	28341	49670	53761	0.0	7441
XIII	5	99.877	38	32817	131229	3242	3238	0	2	17747	20984	7445	10686	0.0	5962
XIII	5	98.263	38	32817	131229	1785	1754	31	0	27972	29756	53472	55256	0.0	3125
XIII	5	88.608	38	32817	131229	1896	1680	201	13	12782	14670	40343	38456	0.0	2290
XIII	5	99.499	38	32817	131229	799	795	3	1	21226	22024	55260	54463	0.0	1452
XIII	5	96.875	38	32817	131229	736	713	23	0	21290	22025	48939	49674	0.0	1232
XIII	5	94.605	38	32817	131229	797	754	40	3	28963	29757	49673	48878	0.0	1230
XIII	5	90.634	38	32817	131229	662	600	41	9	15265	15919	38509	37862	0.0	859
XIII	5	90.541	38	32817	131229	370	335	35	0	27972	28341	53432	53801	1.92e-137	490
XIII	5	93.030	38	32817	131229	330	307	21	2	27973	28301	53513	53841	1.15e-134	481
XIII	5	100.000	38	32817	131229	241	241	0	0	20990	21230	8770	8530	4.21e-124	446
XIII	5	90.361	38	32817	131229	332	300	28	3	28012	28341	53392	53721	3.28e-120	433
XIII	5	90.034	38	32817	131229	291	262	29	0	27971	28261	53551	53841	1.56e-103	377
XIII	5	88.400	38	32817	131229	250	221	29	0	27972	28221	53592	53841	9.65e-81	302
XIII	15	99.241	5	32817	51418	791	785	6	0	21230	22020	41074	41864	0.0	1428
XIII	15	99.114	5	32817	51418	790	783	7	0	28967	29756	41864	41075	0.0	1421
XIV	5	99.968	27	81466	131229	15495	15490	5	0	40528	56022	65164	49670	0.0	28587
XIV	5	84.435	27	81466	131229	4934	4166	707	38	44073	48991	44987	40100	0.0	4800
XIV	5	99.925	27	81466	131229	1329	1328	1	0	58347	59675	7444	8772	0.0	2449
XIV	5	99.409	27	81466	131229	1353	1345	3	4	65957	67307	8796	7447	0.0	2449
XIV	5	100.000	27	81466	131229	1324	1324	0	0	23419	24742	7447	8770	0.0	2446
XIV	5	84.508	27	81466	131229	1433	1211	200	19	30049	31471	38448	39868	0.0	1397
XIV	5	97.859	27	81466	131229	794	777	17	0	25275	26068	54463	55256	0.0	1373
XIV	5	94.875	27	81466	131229	800	759	38	3	50432	51229	48875	49673	0.0	1247
XIV	5	94.015	27	81466	131229	802	754	45	3	25274	26073	49674	48874	0.0	1212
XIV	5	89.051	27	81466	131229	411	366	43	2	51851	52260	53801	53392	1.32e-142	508
XIV	5	89.051	27	81466	131229	411	366	43	2	51891	52300	53841	53432	1.32e-142	508
XIV	5	89.459	27	81466	131229	370	331	39	0	51851	52220	53761	53392	2.23e-130	468
XIV	5	88.919	27	81466	131229	370	329	41	0	51931	52300	53841	53472	4.83e-127	457
XIV	5	89.790	27	81466	131229	333	299	26	7	51851	52179	53721	53393	6.34e-116	420
XIV	5	89.759	27	81466	131229	332	298	28	5	51971	52299	53841	53513	6.34e-116	420
XIV	5	88.660	27	81466	131229	291	258	33	0	52011	52301	53841	53551	1.81e-96	355
XIV	5	88.316	27	81466	131229	291	257	34	0	51851	52141	53681	53391	8.44e-95	350
XIV	5	87.698	27	81466	131229	252	221	27	3	52051	52300	53841	53592	5.19e-77	291
XIV	15	98.987	2	81466	51418	790	782	8	0	50436	51225	41075	41864	0.0	1415
XIV	15	97.975	2	81466	51418	790	774	16	0	25279	26068	41864	41075	0.0	1371
XIV	13	72.569	6	81466	62092	3620	2627	855	111	71606	75156	29112	25562	0.0	1057
XIV	13	73.194	6	81466	62092	1481	1084	347	40	61494	62953	5318	3867	4.76e-137	490
XV	5	99.786	20	35251	131229	5607	5595	9	3	2667	8271	55275	49670	0.0	10285
XV	5	97.007	20	35251	131229	735	713	22	0	2744	3478	48939	49673	0.0	1236
XV	5	84.049	20	35251	131229	1304	1096	187	19	22829	24121	55389	56682	0.0	1236
XV	5	88.808	20	35251	131229	411	365	44	2	4100	4509	53801	53392	2.65e-141	503
XV	5	88.808	20	35251	131229	411	365	44	2	4140	4549	53841	53432	2.65e-141	503
XV	5	89.189	20	35251	131229	370	330	40	0	4100	4469	53761	53392	4.49e-129	462
XV	5	89.189	20	35251	131229	370	330	40	0	4180	4549	53841	53472	4.49e-129	462
XV	5	89.790	20	35251	131229	333	299	26	7	4100	4428	53721	53393	2.74e-116	420
XV	5	89.790	20	35251	131229	333	299	26	7	4220	4548	53841	53513	2.74e-116	420
XV	5	88.316	20	35251	131229	291	257	34	0	4100	4390	53681	53391	3.65e-95	350
XV	5	88.316	20	35251	131229	291	257	34	0	4260	4550	53841	53551	3.65e-95	350
XV	15	99.241	2	35251	51418	791	785	6	0	2684	3474	41074	41864	0.0	1428
XV	13	73.194	4	35251	62092	1481	1084	347	40	12415	13874	5318	3867	2.06e-137	490
